area_type_code,area_code,area_text,state,display_level,selectable,sort_sequence
F,CN4000900000000,Beckham County,OK,0,T,5848
F,CN4001100000000,Blaine County,OK,0,T,5849
F,CN4001300000000,Bryan County,OK,0,T,5850
F,CN4001500000000,Caddo County,OK,0,T,5851
F,CN4001700000000,Canadian County,OK,0,T,5852
F,CN4001900000000,Carter County,OK,0,T,5853
F,CN4002100000000,Cherokee County,OK,0,T,5854
F,CN4002300000000,Choctaw County,OK,0,T,5855
F,CN4002500000000,Cimarron County,OK,0,T,5856
F,CN4002700000000,Cleveland County,OK,0,T,5857
F,CN4002900000000,Coal County,OK,0,T,5858
F,CN4003100000000,Comanche County,OK,0,T,5859
F,CN4003300000000,Cotton County,OK,0,T,5860
F,CN4003500000000,Craig County,OK,0,T,5861
F,CN4003700000000,Creek County,OK,0,T,5862
F,CN4003900000000,Custer County,OK,0,T,5863
F,CN4004100000000,Delaware County,OK,0,T,5864
F,CN4004300000000,Dewey County,OK,0,T,5865
F,CN4004500000000,Ellis County,OK,0,T,5866
F,CN4004700000000,Garfield County,OK,0,T,5867
F,CN4004900000000,Garvin County,OK,0,T,5868
F,CN4005100000000,Grady County,OK,0,T,5869
F,CN4005300000000,Grant County,OK,0,T,5870
F,CN4005500000000,Greer County,OK,0,T,5871
F,CN4005700000000,Harmon County,OK,0,T,5872
F,CN4005900000000,Harper County,OK,0,T,5873
F,CN4006100000000,Haskell County,OK,0,T,5874
F,CN4006300000000,Hughes County,OK,0,T,5875
F,CN4006500000000,Jackson County,OK,0,T,5876
F,CN4006700000000,Jefferson County,OK,0,T,5877
F,CN4006900000000,Johnston County,OK,0,T,5878
F,CN4007100000000,Kay County,OK,0,T,5879
F,CN4007300000000,Kingfisher County,OK,0,T,5880
F,CN4007500000000,Kiowa County,OK,0,T,5881
F,CN4007700000000,Latimer County,OK,0,T,5882
F,CN4007900000000,Le Flore County,OK,0,T,5883
F,CN4008100000000,Lincoln County,OK,0,T,5884
F,CN4008300000000,Logan County,OK,0,T,5885
F,CN4008500000000,Love County,OK,0,T,5886
F,CN4008700000000,McClain County,OK,0,T,5887
F,CN4008900000000,McCurtain County,OK,0,T,5888
F,CN4009100000000,McIntosh County,OK,0,T,5889
F,CN4009300000000,Major County,OK,0,T,5890
F,CN4009500000000,Marshall County,OK,0,T,5891
F,CN4009700000000,Mayes County,OK,0,T,5892
F,CN4009900000000,Murray County,OK,0,T,5893
F,CN4010100000000,Muskogee County,OK,0,T,5894
F,CN4010300000000,Noble County,OK,0,T,5895
F,CN4010500000000,Nowata County,OK,0,T,5896
F,CN4010700000000,Okfuskee County,OK,0,T,5897
F,CN4010900000000,Oklahoma County,OK,0,T,5898
F,CN4011100000000,Okmulgee County,OK,0,T,5899
F,CN4011300000000,Osage County,OK,0,T,5900
F,CN4011500000000,Ottawa County,OK,0,T,5901
F,CN4011700000000,Pawnee County,OK,0,T,5902
F,CN4011900000000,Payne County,OK,0,T,5903
F,CN4012100000000,Pittsburg County,OK,0,T,5904
F,CN4012300000000,Pontotoc County,OK,0,T,5905
F,CN4012500000000,Pottawatomie County,OK,0,T,5906
F,CN4012700000000,Pushmataha County,OK,0,T,5907
F,CN4012900000000,Roger Mills County,OK,0,T,5908
F,CN4013100000000,Rogers County,OK,0,T,5909
F,CN4013300000000,Seminole County,OK,0,T,5910
F,CN4013500000000,Sequoyah County,OK,0,T,5911
F,CN4013700000000,Stephens County,OK,0,T,5912
F,CN4013900000000,Texas County,OK,0,T,5913
F,CN4014100000000,Tillman County,OK,0,T,5914
F,CN4014300000000,Tulsa County,OK,0,T,5915
F,CN4014500000000,Wagoner County,OK,0,T,5916
F,CN4014700000000,Washington County,OK,0,T,5917
F,CN4014900000000,Washita County,OK,0,T,5918
F,CN4015100000000,Woods County,OK,0,T,5919
F,CN4015300000000,Woodward County,OK,0,T,5920
F,CN4100100000000,Baker County,OR,0,T,5974
F,CN4100300000000,Benton County,OR,0,T,5975
F,CN4100500000000,Clackamas County,OR,0,T,5976
F,CN4100700000000,Clatsop County,OR,0,T,5977
F,CN4100900000000,Columbia County,OR,0,T,5978
F,CN4101100000000,Coos County,OR,0,T,5979
F,CN4101300000000,Crook County,OR,0,T,5980
F,CN4101500000000,Curry County,OR,0,T,5981
F,CN4101700000000,Deschutes County,OR,0,T,5982
F,CN4101900000000,Douglas County,OR,0,T,5983
F,CN4102100000000,Gilliam County,OR,0,T,5984
F,CN4102300000000,Grant County,OR,0,T,5985
F,CN4102500000000,Harney County,OR,0,T,5986
F,CN4102700000000,Hood River County,OR,0,T,5987
F,CN4102900000000,Jackson County,OR,0,T,5988
F,CN4103100000000,Jefferson County,OR,0,T,5989
F,CN4103300000000,Josephine County,OR,0,T,5990
F,CN4103500000000,Klamath County,OR,0,T,5991
F,CN4103700000000,Lake County,OR,0,T,5992
F,CN4103900000000,Lane County,OR,0,T,5993
F,CN4104100000000,Lincoln County,OR,0,T,5994
F,CN4104300000000,Linn County,OR,0,T,5995
F,CN4104500000000,Malheur County,OR,0,T,5996
F,CN4104700000000,Marion County,OR,0,T,5997
F,CN4104900000000,Morrow County,OR,0,T,5998
F,CN4105100000000,Multnomah County,OR,0,T,5999
F,CN4105300000000,Polk County,OR,0,T,6000
F,CN4105500000000,Sherman County,OR,0,T,6001
F,CN4105700000000,Tillamook County,OR,0,T,6002
F,CN4105900000000,Umatilla County,OR,0,T,6003
F,CN4106100000000,Union County,OR,0,T,6004
F,CN4106300000000,Wallowa County,OR,0,T,6005
F,CN4106500000000,Wasco County,OR,0,T,6006
F,CN4106700000000,Washington County,OR,0,T,6007
F,CN4106900000000,Wheeler County,OR,0,T,6008
F,CN4107100000000,Yamhill County,OR,0,T,6009
F,CN4200100000000,Adams County,PA,0,T,6088
F,CN4200300000000,Allegheny County,PA,0,T,6089
F,CN4200500000000,Armstrong County,PA,0,T,6090
F,CN4200700000000,Beaver County,PA,0,T,6091
F,CN4200900000000,Bedford County,PA,0,T,6092
F,CN4201100000000,Berks County,PA,0,T,6093
F,CN4201300000000,Blair County,PA,0,T,6094
F,CN4201500000000,Bradford County,PA,0,T,6095
F,CN4201700000000,Bucks County,PA,0,T,6096
F,CN4201900000000,Butler County,PA,0,T,6097
F,CN4202100000000,Cambria County,PA,0,T,6098
F,CN4202300000000,Cameron County,PA,0,T,6099
F,CN4202500000000,Carbon County,PA,0,T,6100
F,CN4202700000000,Centre County,PA,0,T,6101
F,CN4202900000000,Chester County,PA,0,T,6102
F,CN4203100000000,Clarion County,PA,0,T,6103
F,CN4203300000000,Clearfield County,PA,0,T,6104
F,CN4203500000000,Clinton County,PA,0,T,6105
F,CN4203700000000,Columbia County,PA,0,T,6106
F,CN4203900000000,Crawford County,PA,0,T,6107
F,CN4204100000000,Cumberland County,PA,0,T,6108
F,CN4204300000000,Dauphin County,PA,0,T,6109
F,CN4204500000000,Delaware County,PA,0,T,6110
F,CN4204700000000,Elk County,PA,0,T,6111
F,CN4204900000000,Erie County,PA,0,T,6112
F,CN4205100000000,Fayette County,PA,0,T,6113
F,CN4205300000000,Forest County,PA,0,T,6114
F,CN4205500000000,Franklin County,PA,0,T,6115
F,CN4205700000000,Fulton County,PA,0,T,6116
F,CN4205900000000,Greene County,PA,0,T,6117
F,CN4206100000000,Huntingdon County,PA,0,T,6118
F,CN4206300000000,Indiana County,PA,0,T,6119
F,CN4206500000000,Jefferson County,PA,0,T,6120
F,CN4206700000000,Juniata County,PA,0,T,6121
F,CN4206900000000,Lackawanna County,PA,0,T,6122
F,CN4207100000000,Lancaster County,PA,0,T,6123
F,CN4207300000000,Lawrence County,PA,0,T,6124
F,CN4207500000000,Lebanon County,PA,0,T,6125
F,CN4207700000000,Lehigh County,PA,0,T,6126
F,CN4207900000000,Luzerne County,PA,0,T,6127
F,CN4208100000000,Lycoming County,PA,0,T,6128
F,CN4208300000000,McKean County,PA,0,T,6129
F,CN4208500000000,Mercer County,PA,0,T,6130
F,CN4208700000000,Mifflin County,PA,0,T,6131
F,CN4208900000000,Monroe County,PA,0,T,6132
F,CN4209100000000,Montgomery County,PA,0,T,6133
F,CN4209300000000,Montour County,PA,0,T,6134
F,CN4209500000000,Northampton County,PA,0,T,6135
F,CN4209700000000,Northumberland County,PA,0,T,6136
F,CN4209900000000,Perry County,PA,0,T,6137
F,CN4210100000000,Philadelphia County/city,PA,0,T,6138
F,CN4210300000000,Pike County,PA,0,T,6139
F,CN4210500000000,Potter County,PA,0,T,6140
F,CN4210700000000,Schuylkill County,PA,0,T,6141
F,CN4210900000000,Snyder County,PA,0,T,6142
F,CN4211100000000,Somerset County,PA,0,T,6143
F,CN4211300000000,Sullivan County,PA,0,T,6144
F,CN4211500000000,Susquehanna County,PA,0,T,6145
F,CN4211700000000,Tioga County,PA,0,T,6146
F,CN4211900000000,Union County,PA,0,T,6147
F,CN4212100000000,Venango County,PA,0,T,6148
F,CN4212300000000,Warren County,PA,0,T,6149
F,CN4212500000000,Washington County,PA,0,T,6150
F,CN4212700000000,Wayne County,PA,0,T,6151
F,CN4212900000000,Westmoreland County,PA,0,T,6152
F,CN4213100000000,Wyoming County,PA,0,T,6153
F,CN4213300000000,York County,PA,0,T,6154
F,CN4400100000000,Bristol County,RI,0,T,6227
F,CN4400300000000,Kent County,RI,0,T,6228
F,CN4400500000000,Newport County,RI,0,T,6229
F,CN4400700000000,Providence County,RI,0,T,6230
F,CN4400900000000,Washington County,RI,0,T,6231
F,CN4500100000000,Abbeville County,SC,0,T,6292
F,CN4500300000000,Aiken County,SC,0,T,6293
F,CN4500500000000,Allendale County,SC,0,T,6294
F,CN4500700000000,Anderson County,SC,0,T,6295
F,CN4500900000000,Bamberg County,SC,0,T,6296
F,CN4501100000000,Barnwell County,SC,0,T,6297
F,CN4501300000000,Beaufort County,SC,0,T,6298
F,CN4501500000000,Berkeley County,SC,0,T,6299
F,CN4501700000000,Calhoun County,SC,0,T,6300
F,CN4501900000000,Charleston County,SC,0,T,6301
F,CN4502100000000,Cherokee County,SC,0,T,6302
F,CN4502300000000,Chester County,SC,0,T,6303
F,CN4502500000000,Chesterfield County,SC,0,T,6304
F,CN4502700000000,Clarendon County,SC,0,T,6305
F,CN4502900000000,Colleton County,SC,0,T,6306
F,CN4503100000000,Darlington County,SC,0,T,6307
F,CN4503300000000,Dillon County,SC,0,T,6308
F,CN4503500000000,Dorchester County,SC,0,T,6309
F,CN4503700000000,Edgefield County,SC,0,T,6310
F,CN4503900000000,Fairfield County,SC,0,T,6311
F,CN4504100000000,Florence County,SC,0,T,6312
F,CN4504300000000,Georgetown County,SC,0,T,6313
F,CN4504500000000,Greenville County,SC,0,T,6314
F,CN4504700000000,Greenwood County,SC,0,T,6315
F,CN4504900000000,Hampton County,SC,0,T,6316
F,CN4505100000000,Horry County,SC,0,T,6317
F,CN4505300000000,Jasper County,SC,0,T,6318
F,CN4505500000000,Kershaw County,SC,0,T,6319
F,CN4505700000000,Lancaster County,SC,0,T,6320
F,CN4505900000000,Laurens County,SC,0,T,6321
F,CN4506100000000,Lee County,SC,0,T,6322
F,CN4506300000000,Lexington County,SC,0,T,6323
F,CN4506500000000,McCormick County,SC,0,T,6324
F,CN4506700000000,Marion County,SC,0,T,6325
F,CN4506900000000,Marlboro County,SC,0,T,6326
F,CN4507100000000,Newberry County,SC,0,T,6327
F,CN4507300000000,Oconee County,SC,0,T,6328
F,CN4507500000000,Orangeburg County,SC,0,T,6329
F,CN4507700000000,Pickens County,SC,0,T,6330
F,CN4507900000000,Richland County,SC,0,T,6331
F,CN4508100000000,Saluda County,SC,0,T,6332
F,CN4508300000000,Spartanburg County,SC,0,T,6333
F,CN4508500000000,Sumter County,SC,0,T,6334
F,CN4508700000000,Union County,SC,0,T,6335
F,CN4508900000000,Williamsburg County,SC,0,T,6336
F,CN4509100000000,York County,SC,0,T,6337
F,CN4600300000000,Aurora County,SD,0,T,6381
F,CN4600500000000,Beadle County,SD,0,T,6382
F,CN4600700000000,Bennett County,SD,0,T,6383
F,CN4600900000000,Bon Homme County,SD,0,T,6384
F,CN4601100000000,Brookings County,SD,0,T,6385
F,CN4601300000000,Brown County,SD,0,T,6386
F,CN4601500000000,Brule County,SD,0,T,6387
F,CN4601700000000,Buffalo County,SD,0,T,6388
F,CN4601900000000,Butte County,SD,0,T,6389
F,CN4602100000000,Campbell County,SD,0,T,6390
F,CN4602300000000,Charles Mix County,SD,0,T,6391
F,CN4602500000000,Clark County,SD,0,T,6392
F,CN4602700000000,Clay County,SD,0,T,6393
F,CN4602900000000,Codington County,SD,0,T,6394
F,CN4603100000000,Corson County,SD,0,T,6395
F,CN4603300000000,Custer County,SD,0,T,6396
F,CN4603500000000,Davison County,SD,0,T,6397
F,CN4603700000000,Day County,SD,0,T,6398
F,CN4603900000000,Deuel County,SD,0,T,6399
F,CN4604100000000,Dewey County,SD,0,T,6400
F,CN4604300000000,Douglas County,SD,0,T,6401
F,CN4604500000000,Edmunds County,SD,0,T,6402
F,CN4604700000000,Fall River County,SD,0,T,6403
F,CN4604900000000,Faulk County,SD,0,T,6404
F,CN4605100000000,Grant County,SD,0,T,6405
F,CN4605300000000,Gregory County,SD,0,T,6406
F,CN4605500000000,Haakon County,SD,0,T,6407
F,CN4605700000000,Hamlin County,SD,0,T,6408
F,CN4605900000000,Hand County,SD,0,T,6409
F,CN4606100000000,Hanson County,SD,0,T,6410
F,CN4606300000000,Harding County,SD,0,T,6411
F,CN4606500000000,Hughes County,SD,0,T,6412
F,CN4606700000000,Hutchinson County,SD,0,T,6413
F,CN4606900000000,Hyde County,SD,0,T,6414
F,CN4607100000000,Jackson County,SD,0,T,6415
F,CN4607300000000,Jerauld County,SD,0,T,6416
F,CN4607500000000,Jones County,SD,0,T,6417
F,CN4607700000000,Kingsbury County,SD,0,T,6418
F,CN4607900000000,Lake County,SD,0,T,6419
F,CN4608100000000,Lawrence County,SD,0,T,6420
F,CN4608300000000,Lincoln County,SD,0,T,6421
F,CN4608500000000,Lyman County,SD,0,T,6422
F,CN4608700000000,McCook County,SD,0,T,6423
F,CN4608900000000,McPherson County,SD,0,T,6424
F,CN4609100000000,Marshall County,SD,0,T,6425
F,CN4609300000000,Meade County,SD,0,T,6426
F,CN4609500000000,Mellette County,SD,0,T,6427
F,CN4609700000000,Miner County,SD,0,T,6428
F,CN4609900000000,Minnehaha County,SD,0,T,6429
F,CN4610100000000,Moody County,SD,0,T,6430
F,CN4610300000000,Pennington County,SD,0,T,6431
F,CN4610500000000,Perkins County,SD,0,T,6432
F,CN4610700000000,Potter County,SD,0,T,6433
F,CN4610900000000,Roberts County,SD,0,T,6434
F,CN4611100000000,Sanborn County,SD,0,T,6435
F,CN4611300000000,Shannon County,SD,0,T,6436
F,CN4611500000000,Spink County,SD,0,T,6437
F,CN4611700000000,Stanley County,SD,0,T,6438
F,CN4611900000000,Sully County,SD,0,T,6439
F,CN4612100000000,Todd County,SD,0,T,6440
F,CN4612300000000,Tripp County,SD,0,T,6441
F,CN4612500000000,Turner County,SD,0,T,6442
F,CN4612700000000,Union County,SD,0,T,6443
F,CN4612900000000,Walworth County,SD,0,T,6444
F,CN4613500000000,Yankton County,SD,0,T,6445
F,CN4613700000000,Ziebach County,SD,0,T,6446
F,CN4700100000000,Anderson County,TN,0,T,6487
F,CN4700300000000,Bedford County,TN,0,T,6488
F,CN4700500000000,Benton County,TN,0,T,6489
F,CN4700700000000,Bledsoe County,TN,0,T,6490
F,CN4700900000000,Blount County,TN,0,T,6491
F,CN4701100000000,Bradley County,TN,0,T,6492
F,CN4701300000000,Campbell County,TN,0,T,6493
F,CN4701500000000,Cannon County,TN,0,T,6494
F,CN4701700000000,Carroll County,TN,0,T,6495
F,CN4701900000000,Carter County,TN,0,T,6496
F,CN4702100000000,Cheatham County,TN,0,T,6497
F,CN4702300000000,Chester County,TN,0,T,6498
F,CN4702500000000,Claiborne County,TN,0,T,6499
F,CN4702700000000,Clay County,TN,0,T,6500
F,CN4702900000000,Cocke County,TN,0,T,6501
F,CN4703100000000,Coffee County,TN,0,T,6502
F,CN4703300000000,Crockett County,TN,0,T,6503
F,CN4703500000000,Cumberland County,TN,0,T,6504
F,CN4703700000000,Davidson County,TN,0,T,6505
F,CN4703900000000,Decatur County,TN,0,T,6506
F,CN4704100000000,DeKalb County,TN,0,T,6507
F,CN4704300000000,Dickson County,TN,0,T,6508
F,CN4704500000000,Dyer County,TN,0,T,6509
F,CN4704700000000,Fayette County,TN,0,T,6510
F,CN4704900000000,Fentress County,TN,0,T,6511
F,CN4705100000000,Franklin County,TN,0,T,6512
F,CN4705300000000,Gibson County,TN,0,T,6513
F,CN4705500000000,Giles County,TN,0,T,6514
F,CN4705700000000,Grainger County,TN,0,T,6515
F,CN4705900000000,Greene County,TN,0,T,6516
F,CN4706100000000,Grundy County,TN,0,T,6517
F,CN4706300000000,Hamblen County,TN,0,T,6518
F,CN4706500000000,Hamilton County,TN,0,T,6519
F,CN4706700000000,Hancock County,TN,0,T,6520
F,CN4706900000000,Hardeman County,TN,0,T,6521
F,CN4707100000000,Hardin County,TN,0,T,6522
F,CN4707300000000,Hawkins County,TN,0,T,6523
F,CN4707500000000,Haywood County,TN,0,T,6524
F,CN4707700000000,Henderson County,TN,0,T,6525
F,CN4707900000000,Henry County,TN,0,T,6526
F,CN4708100000000,Hickman County,TN,0,T,6527
F,CN4708300000000,Houston County,TN,0,T,6528
F,CN4708500000000,Humphreys County,TN,0,T,6529
F,CN4708700000000,Jackson County,TN,0,T,6530
F,CN4708900000000,Jefferson County,TN,0,T,6531
F,CN4709100000000,Johnson County,TN,0,T,6532
F,CN4709300000000,Knox County,TN,0,T,6533
F,CN4709500000000,Lake County,TN,0,T,6534
F,CN4709700000000,Lauderdale County,TN,0,T,6535
F,CN4709900000000,Lawrence County,TN,0,T,6536
F,CN4710100000000,Lewis County,TN,0,T,6537
F,CN4710300000000,Lincoln County,TN,0,T,6538
F,CN4710500000000,Loudon County,TN,0,T,6539
F,CN4710700000000,McMinn County,TN,0,T,6540
F,CN4710900000000,McNairy County,TN,0,T,6541
F,CN4711100000000,Macon County,TN,0,T,6542
F,CN4711300000000,Madison County,TN,0,T,6543
F,CN4711500000000,Marion County,TN,0,T,6544
F,CN4711700000000,Marshall County,TN,0,T,6545
F,CN4711900000000,Maury County,TN,0,T,6546
F,CN4712100000000,Meigs County,TN,0,T,6547
F,CN4712300000000,Monroe County,TN,0,T,6548
F,CN4712500000000,Montgomery County,TN,0,T,6549
F,CN4712700000000,Moore County,TN,0,T,6550
F,CN4712900000000,Morgan County,TN,0,T,6551
F,CN4713100000000,Obion County,TN,0,T,6552
F,CN4713300000000,Overton County,TN,0,T,6553
F,CN4713500000000,Perry County,TN,0,T,6554
F,CN4713700000000,Pickett County,TN,0,T,6555
F,CN4713900000000,Polk County,TN,0,T,6556
F,CN4714100000000,Putnam County,TN,0,T,6557
F,CN4714300000000,Rhea County,TN,0,T,6558
F,CN4714500000000,Roane County,TN,0,T,6559
F,CN4714700000000,Robertson County,TN,0,T,6560
F,CN4714900000000,Rutherford County,TN,0,T,6561
F,CN4715100000000,Scott County,TN,0,T,6562
F,CN4715300000000,Sequatchie County,TN,0,T,6563
F,CN4715500000000,Sevier County,TN,0,T,6564
F,CN4715700000000,Shelby County,TN,0,T,6565
F,CN4715900000000,Smith County,TN,0,T,6566
F,CN4716100000000,Stewart County,TN,0,T,6567
F,CN4716300000000,Sullivan County,TN,0,T,6568
F,CN4716500000000,Sumner County,TN,0,T,6569
F,CN4716700000000,Tipton County,TN,0,T,6570
F,CN4716900000000,Trousdale County,TN,0,T,6571
F,CN4717100000000,Unicoi County,TN,0,T,6572
F,CN4717300000000,Union County,TN,0,T,6573
F,CN4717500000000,Van Buren County,TN,0,T,6574
F,CN4717700000000,Warren County,TN,0,T,6575
F,CN4717900000000,Washington County,TN,0,T,6576
F,CN4718100000000,Wayne County,TN,0,T,6577
F,CN4718300000000,Weakley County,TN,0,T,6578
F,CN4718500000000,White County,TN,0,T,6579
F,CN4718700000000,Williamson County,TN,0,T,6580
F,CN4718900000000,Wilson County,TN,0,T,6581
F,CN4800100000000,Anderson County,TX,0,T,6707
F,CN4800300000000,Andrews County,TX,0,T,6708
F,CN4800500000000,Angelina County,TX,0,T,6709
F,CN4800700000000,Aransas County,TX,0,T,6710
F,CN4800900000000,Archer County,TX,0,T,6711
F,CN4801100000000,Armstrong County,TX,0,T,6712
F,CN4801300000000,Atascosa County,TX,0,T,6713
F,CN4801500000000,Austin County,TX,0,T,6714
F,CN4801700000000,Bailey County,TX,0,T,6715
F,CN4801900000000,Bandera County,TX,0,T,6716
F,CN4802100000000,Bastrop County,TX,0,T,6717
F,CN4802300000000,Baylor County,TX,0,T,6718
F,CN4802500000000,Bee County,TX,0,T,6719
F,CN4802700000000,Bell County,TX,0,T,6720
F,CN4802900000000,Bexar County,TX,0,T,6721
F,CN4803100000000,Blanco County,TX,0,T,6722
F,CN4803300000000,Borden County,TX,0,T,6723
F,CN4803500000000,Bosque County,TX,0,T,6724
F,CN4803700000000,Bowie County,TX,0,T,6725
F,CN4803900000000,Brazoria County,TX,0,T,6726
F,CN4804100000000,Brazos County,TX,0,T,6727
F,CN4804300000000,Brewster County,TX,0,T,6728
F,CN4804500000000,Briscoe County,TX,0,T,6729
F,CN4804700000000,Brooks County,TX,0,T,6730
F,CN4804900000000,Brown County,TX,0,T,6731
F,CN4805100000000,Burleson County,TX,0,T,6732
F,CN4805300000000,Burnet County,TX,0,T,6733
F,CN4805500000000,Caldwell County,TX,0,T,6734
F,CN4805700000000,Calhoun County,TX,0,T,6735
F,CN4805900000000,Callahan County,TX,0,T,6736
F,CN4806100000000,Cameron County,TX,0,T,6737
F,CN4806300000000,Camp County,TX,0,T,6738
F,CN4806500000000,Carson County,TX,0,T,6739
F,CN4806700000000,Cass County,TX,0,T,6740
F,CN4806900000000,Castro County,TX,0,T,6741
F,CN4807100000000,Chambers County,TX,0,T,6742
F,CN4807300000000,Cherokee County,TX,0,T,6743
F,CN4807500000000,Childress County,TX,0,T,6744
F,CN4807700000000,Clay County,TX,0,T,6745
F,CN4807900000000,Cochran County,TX,0,T,6746
F,CN4808100000000,Coke County,TX,0,T,6747
F,CN4808300000000,Coleman County,TX,0,T,6748
F,CN4808500000000,Collin County,TX,0,T,6749
F,CN4808700000000,Collingsworth County,TX,0,T,6750
F,CN4808900000000,Colorado County,TX,0,T,6751
F,CN4809100000000,Comal County,TX,0,T,6752
F,CN4809300000000,Comanche County,TX,0,T,6753
F,CN4809500000000,Concho County,TX,0,T,6754
F,CN4809700000000,Cooke County,TX,0,T,6755
F,CN4809900000000,Coryell County,TX,0,T,6756
F,CN4810100000000,Cottle County,TX,0,T,6757
F,CN4810300000000,Crane County,TX,0,T,6758
F,CN4810500000000,Crockett County,TX,0,T,6759
F,CN4810700000000,Crosby County,TX,0,T,6760
F,CN4810900000000,Culberson County,TX,0,T,6761
F,CN4811100000000,Dallam County,TX,0,T,6762
F,CN4811300000000,Dallas County,TX,0,T,6763
F,CN4811500000000,Dawson County,TX,0,T,6764
F,CN4811700000000,Deaf Smith County,TX,0,T,6765
F,CN4811900000000,Delta County,TX,0,T,6766
F,CN4812100000000,Denton County,TX,0,T,6767
F,CN4812300000000,DeWitt County,TX,0,T,6768
F,CN4812500000000,Dickens County,TX,0,T,6769
F,CN4812700000000,Dimmit County,TX,0,T,6770
F,CN4812900000000,Donley County,TX,0,T,6771
F,CN4813100000000,Duval County,TX,0,T,6772
F,CN4813300000000,Eastland County,TX,0,T,6773
F,CN4813500000000,Ector County,TX,0,T,6774
F,CN4813700000000,Edwards County,TX,0,T,6775
F,CN4813900000000,Ellis County,TX,0,T,6776
F,CN4814100000000,El Paso County,TX,0,T,6777
F,CN4814300000000,Erath County,TX,0,T,6778
F,CN4814500000000,Falls County,TX,0,T,6779
F,CN4814700000000,Fannin County,TX,0,T,6780
F,CN4814900000000,Fayette County,TX,0,T,6781
F,CN4815100000000,Fisher County,TX,0,T,6782
F,CN4815300000000,Floyd County,TX,0,T,6783
F,CN4815500000000,Foard County,TX,0,T,6784
F,CN4815700000000,Fort Bend County,TX,0,T,6785
F,CN4815900000000,Franklin County,TX,0,T,6786
F,CN4816100000000,Freestone County,TX,0,T,6787
F,CN4816300000000,Frio County,TX,0,T,6788
F,CN4816500000000,Gaines County,TX,0,T,6789
F,CN4816700000000,Galveston County,TX,0,T,6790
F,CN4816900000000,Garza County,TX,0,T,6791
F,CN4817100000000,Gillespie County,TX,0,T,6792
F,CN4817300000000,Glasscock County,TX,0,T,6793
F,CN4817500000000,Goliad County,TX,0,T,6794
F,CN4817700000000,Gonzales County,TX,0,T,6795
F,CN4817900000000,Gray County,TX,0,T,6796
F,CN4818100000000,Grayson County,TX,0,T,6797
F,CN4818300000000,Gregg County,TX,0,T,6798
F,CN4818500000000,Grimes County,TX,0,T,6799
F,CN4818700000000,Guadalupe County,TX,0,T,6800
F,CN4818900000000,Hale County,TX,0,T,6801
F,CN4819100000000,Hall County,TX,0,T,6802
F,CN4819300000000,Hamilton County,TX,0,T,6803
F,CN4819500000000,Hansford County,TX,0,T,6804
F,CN4819700000000,Hardeman County,TX,0,T,6805
F,CN4819900000000,Hardin County,TX,0,T,6806
F,CN4820100000000,Harris County,TX,0,T,6807
F,CN4820300000000,Harrison County,TX,0,T,6808
F,CN4820500000000,Hartley County,TX,0,T,6809
F,CN4820700000000,Haskell County,TX,0,T,6810
F,CN4820900000000,Hays County,TX,0,T,6811
F,CN4821100000000,Hemphill County,TX,0,T,6812
F,CN4821300000000,Henderson County,TX,0,T,6813
F,CN4821500000000,Hidalgo County,TX,0,T,6814
F,CN4821700000000,Hill County,TX,0,T,6815
F,CN4821900000000,Hockley County,TX,0,T,6816
F,CN4822100000000,Hood County,TX,0,T,6817
F,CN4822300000000,Hopkins County,TX,0,T,6818
F,CN4822500000000,Houston County,TX,0,T,6819
F,CN4822700000000,Howard County,TX,0,T,6820
F,CN4822900000000,Hudspeth County,TX,0,T,6821
F,CN4823100000000,Hunt County,TX,0,T,6822
F,CN4823300000000,Hutchinson County,TX,0,T,6823
F,CN4823500000000,Irion County,TX,0,T,6824
F,CN4823700000000,Jack County,TX,0,T,6825
F,CN4823900000000,Jackson County,TX,0,T,6826
F,CN4824100000000,Jasper County,TX,0,T,6827
F,CN4824300000000,Jeff Davis County,TX,0,T,6828
F,CN4824500000000,Jefferson County,TX,0,T,6829
F,CN4824700000000,Jim Hogg County,TX,0,T,6830
F,CN4824900000000,Jim Wells County,TX,0,T,6831
F,CN4825100000000,Johnson County,TX,0,T,6832
F,CN4825300000000,Jones County,TX,0,T,6833
F,CN4825500000000,Karnes County,TX,0,T,6834
F,CN4825700000000,Kaufman County,TX,0,T,6835
F,CN4825900000000,Kendall County,TX,0,T,6836
F,CN4826100000000,Kenedy County,TX,0,T,6837
F,CN4826300000000,Kent County,TX,0,T,6838
F,CN4826500000000,Kerr County,TX,0,T,6839
F,CN4826700000000,Kimble County,TX,0,T,6840
F,CN4826900000000,King County,TX,0,T,6841
F,CN4827100000000,Kinney County,TX,0,T,6842
F,CN4827300000000,Kleberg County,TX,0,T,6843
F,CN4827500000000,Knox County,TX,0,T,6844
F,CN4827700000000,Lamar County,TX,0,T,6845
F,CN4827900000000,Lamb County,TX,0,T,6846
F,CN4828100000000,Lampasas County,TX,0,T,6847
F,CN4828300000000,La Salle County,TX,0,T,6848
F,CN4828500000000,Lavaca County,TX,0,T,6849
F,CN4828700000000,Lee County,TX,0,T,6850
F,CN4828900000000,Leon County,TX,0,T,6851
F,CN4829100000000,Liberty County,TX,0,T,6852
F,CN4829300000000,Limestone County,TX,0,T,6853
F,CN4829500000000,Lipscomb County,TX,0,T,6854
